id;id_user;id_subject;id_relation;id_predicate;id_type;confidence_level;text_description;event_stamp;id_subject_def;id_predicate_def;truth_value;flag_for_curator
"ass_5271c9ac16249";"usr_51bc76ae9636c";"trm_4a3fd79d0b247";"T16";"trm_52718631bc934";"concept-task";"100";"speech production is measured by the contrast of speech composite in the Communication and Symbolic Behavior Scales Development Profile";"2013-10-31 03:08:28";"";"cnt_52718a781a09a";"positive";"1"
"ass_5271c9c821684";"usr_51bc76ae9636c";"trm_4a3fd79d0b13d";"T16";"trm_52718631bc934";"concept-task";"100";"social cognition is measured by the contrast of social composite in the Communication and Symbolic Behavior Scales Development Profile";"2013-10-31 03:08:56";"";"cnt_52718a55b30db";"positive";"1"
"ass_5271ca1f1aaf8";"usr_51bc76ae9636c";"trm_4a3fd79d0b392";"T16";"trm_52718631bc934";"concept-task";"100";"theory of mind is measured by the contrast of understanding in the Communication and Symbolic Behavior Scales Development Profile";"2013-10-31 03:10:23";"";"cnt_52718a35e6077";"positive";"1"
"ass_52728ab5ce32a";"usr_51bc76ae9636c";"trm_4a3fd79d0b58f";"T16";"trm_5272806688e63";"concept-task";"100";"word recognition is measured by the contrast of word definitions in the Differential Ability Scales";"2013-10-31 16:52:05";"";"cnt_5272823f1ac11";"positive";"1"
"ass_52728ac518d5b";"usr_51bc76ae9636c";"trm_4a3fd79d0a775";"T16";"trm_5272806688e63";"concept-task";"100";"language comprehension is measured by the contrast of verbal comprehension in the Differential Ability Scales";"2013-10-31 16:52:21";"";"cnt_5272823262ea5";"positive";"1"
"ass_52728ae53e8bb";"usr_51bc76ae9636c";"trm_4a3fd79d0adf4";"T16";"trm_5272806688e63";"concept-task";"100";"processing capacity is measured by the contrast of speed of information processing in the Differential Ability Scales";"2013-10-31 16:52:53";"";"cnt_52728224d01c3";"positive";"1"
"ass_52728afa2336e";"usr_51bc76ae9636c";"trm_4a3fd79d0aeaa";"T16";"trm_5272806688e63";"concept-task";"100";"quantitative skill is measured by the contrast of sequential and quantitative reasoning in the Differential Ability Scales";"2013-10-31 16:53:14";"";"cnt_52728205170c9";"positive";"1"
"ass_52728b07d42fa";"usr_51bc76ae9636c";"trm_4a3fd79d0b95b";"T16";"trm_5272806688e63";"concept-task";"100";"recall is measured by the contrast of recall of designs in the Differential Ability Scales";"2013-10-31 16:53:27";"";"cnt_52728198e8de8";"positive";"1"
"ass_52728b128dad5";"usr_51bc76ae9636c";"trm_4a3fd79d0b95b";"T16";"trm_5272806688e63";"concept-task";"100";"recall is measured by the contrast of recall of digits in the Differential Ability Scales";"2013-10-31 16:53:38";"";"cnt_527281ac7d9b4";"positive";"1"
"ass_52728b221854a";"usr_51bc76ae9636c";"trm_4a3fd79d0b95b";"T16";"trm_5272806688e63";"concept-task";"100";"recall is measured by the contrast of recall of objects in the Differential Ability Scales";"2013-10-31 16:53:54";"";"cnt_527281ba2970c";"positive";"1"
"ass_52728b320e11f";"usr_51bc76ae9636c";"trm_4a3fd79d0b95b";"T16";"trm_5272806688e63";"concept-task";"100";"recall is measured by the contrast of recall of sequential order in the Differential Ability Scales";"2013-10-31 16:54:10";"";"cnt_527281e1d41da";"positive";"1"
"ass_52728b804b504";"usr_51bc76ae9636c";"trm_4a3fd79d0abc1";"T16";"trm_5272806688e63";"concept-task";"100";"perceptual similarity is measured by the contrast of verbal similarities in the Differential Ability Scales";"2013-10-31 16:55:28";"";"cnt_52728216c4a99";"positive";"1"
"ass_52728b8f764c8";"usr_51bc76ae9636c";"trm_4a3fd79d0abc1";"T16";"trm_5272806688e63";"concept-task";"100";"perceptual similarity is measured by the contrast of picture similarities in the Differential Ability Scales";"2013-10-31 16:55:43";"";"cnt_5272813e7ad58";"positive";"1"
"ass_52728ead1ff13";"usr_51bc76ae9636c";"trm_4a3fd79d0ac87";"T16";"trm_5272806688e63";"concept-task";"100";"phonological encoding is measured by the contrast of phonological processing in the Differential Ability Scales";"2013-10-31 17:09:01";"";"cnt_52728125ee3cf";"positive";"1"
"ass_52728ebe063e7";"usr_51bc76ae9636c";"trm_4a3fd79d0ab65";"T16";"trm_5272806688e63";"concept-task";"100";"pattern recognition is measured by the contrast of pattern construction in the Differential Ability Scales";"2013-10-31 17:09:18";"";"cnt_52728113402ad";"positive";"1"
"ass_52728ecb3ac00";"usr_51bc76ae9636c";"trm_4a3fd79d0a9dc";"T16";"trm_5272806688e63";"concept-task";"100";"naming is measured by the contrast of rapid naming in the Differential Ability Scales";"2013-10-31 17:09:31";"";"cnt_52728153ba9d7";"positive";"1"
"ass_52728eda0f407";"usr_51bc76ae9636c";"trm_4a3fd79d0a9dc";"T16";"trm_5272806688e63";"concept-task";"100";"naming is measured by the contrast of naming vocabulary in the Differential Ability Scales";"2013-10-31 17:09:46";"";"cnt_527280fcbc7f6";"positive";"1"
"ass_5297c9bda961d";"usr_51bc76ae9636c";"trm_523e034f9e69a";"T16";"trm_525c4cb94bfff";"concept-task";"100";"defiance is measured by the contrast of oppositional in the Conners 3rd Edition";"2013-11-28 22:54:53";"";"cnt_5297c9a46ea03";"positive";"1"
"ass_5297ca732adae";"usr_51bc76ae9636c";"trm_4a3fd79d0b13d";"T16";"trm_525c4cb94bfff";"concept-task";"100";"social cognition is measured by the contrast of social cognition in the Conners 3rd Edition";"2013-11-28 22:57:55";"";"cnt_5297ca1f4b4b9";"positive";"1"
"ass_5297ca7c5faf1";"usr_51bc76ae9636c";"trm_525c58f9aabae";"T16";"trm_525c4cb94bfff";"concept-task";"100";"perfectionism is measured by the contrast of perfectionism in the Conners 3rd Edition";"2013-11-28 22:58:04";"";"cnt_5297c9dbcc0ef";"positive";"1"
"ass_5298e90a2b7fc";"usr_51bc76ae9636c";"trm_4a3fd79d0b5ef";"T16";"trm_5298e7a465b41";"concept-task";"100";"attentional focusing is measured by the contrast of attentional focusing in the Early Childhood Behavioral Questionnaire";"2013-11-29 19:20:42";"";"cnt_5298e7de72d54";"positive";"1"
"ass_5298e91fab3d9";"usr_51bc76ae9636c";"trm_4a3fd79d0b5fb";"T16";"trm_5298e7a465b41";"concept-task";"100";"attention shifting is measured by the contrast of attentional shifting in the Early Childhood Behavioral Questionnaire";"2013-11-29 19:21:03";"";"cnt_5298e7e9cce5d";"positive";"1"
"ass_5298e94888614";"usr_51bc76ae9636c";"trm_523c7c13bc55f";"T16";"trm_5298e7a465b41";"concept-task";"100";"hyperactivity is measured by the contrast of activity level / energy in the Early Childhood Behavioral Questionnaire";"2013-11-29 19:21:44";"";"cnt_5298e7d15982e";"positive";"1"
"ass_5298e973bbce6";"usr_51bc76ae9636c";"trm_4a3fd79d0b689";"T16";"trm_5298e7a465b41";"concept-task";"100";"fear is measured by the contrast of fear in the Early Childhood Behavioral Questionnaire";"2013-11-29 19:22:27";"";"cnt_5298e814e6fcd";"positive";"1"
"ass_5298e98c54d9c";"usr_51bc76ae9636c";"trm_4a3fd79d0b695";"T16";"trm_5298e7a465b41";"concept-task";"100";"frustration is measured by the contrast of frustration in the Early Childhood Behavioral Questionnaire";"2013-11-29 19:22:52";"";"cnt_5298e8212f015";"positive";"1"
"ass_5298e9a87c234";"usr_51bc76ae9636c";"trm_50070dce14554";"T16";"trm_5298e7a465b41";"concept-task";"100";"impulsivity is measured by the contrast of impulsivity in the Early Childhood Behavioral Questionnaire";"2013-11-29 19:23:20";"";"cnt_5298e85d6d494";"positive";"1"
"ass_5298e9d921565";"usr_51bc76ae9636c";"trm_4a3fd79d0a613";"T16";"trm_5298e7a465b41";"concept-task";"100";"inhibition is measured by the contrast of inhibitory control in the Early Childhood Behavioral Questionnaire";"2013-11-29 19:24:09";"";"cnt_5298e86a0ad46";"positive";"1"
"ass_5298e9f82b0ce";"usr_51bc76ae9636c";"trm_52068e5bd9aa1";"T16";"trm_5298e7a465b41";"concept-task";"100";"restricted behavior is measured by the contrast of motor activation in the Early Childhood Behavioral Questionnaire";"2013-11-29 19:24:40";"";"cnt_5298e898828cf";"positive";"1"
"ass_5298ea19a0acc";"usr_51bc76ae9636c";"trm_4a3fd79d09849";"T16";"trm_5298e7a465b41";"concept-task";"100";"anticipation is measured by the contrast of positive anticipation in the Early Childhood Behavioral Questionnaire";"2013-11-29 19:25:13";"";"cnt_5298e8b54ac46";"positive";"1"
"ass_5298ea30aaccb";"usr_51bc76ae9636c";"trm_4a3fd79d0b014";"T16";"trm_5298e7a465b41";"concept-task";"100";"sadness is measured by the contrast of sadness in the Early Childhood Behavioral Questionnaire";"2013-11-29 19:25:36";"";"cnt_5298e8c899b82";"positive";"1"
"ass_5298ea7cc044d";"usr_51bc76ae9636c";"trm_52090251db8c8";"T16";"trm_5298e7a465b41";"concept-task";"100";"social motivation is measured by the contrast of sociability in the Early Childhood Behavioral Questionnaire";"2013-11-29 19:26:52";"";"cnt_5298ea6de528f";"positive";"1"
"ass_5298edcd75c61";"usr_51bc76ae9636c";"trm_4a3fd79d0b13d";"T16";"trm_5298ed1336e43";"concept-task";"100";"social cognition is measured by the contrast of social in the Early Development Interview (EDI)";"2013-11-29 19:41:01";"";"cnt_5298ed5f7af62";"positive";"1"
"ass_5298edd61393a";"usr_51bc76ae9636c";"trm_52068e5bd9aa1";"T16";"trm_5298ed1336e43";"concept-task";"100";"restricted behavior is measured by the contrast of repetitive behavior in the Early Development Interview (EDI)";"2013-11-29 19:41:10";"";"cnt_5298ed452d73c";"positive";"1"
"ass_5298eddd85865";"usr_51bc76ae9636c";"trm_51a690a7492eb";"T16";"trm_5298ed1336e43";"concept-task";"100";"emotion regulation is measured by the contrast of regulatory behavior in the Early Development Interview (EDI)";"2013-11-29 19:41:17";"";"cnt_5298ed53c8281";"positive";"1"
"ass_5298ede8e1433";"usr_51bc76ae9636c";"trm_4a3fd79d09d9e";"T16";"trm_5298ed1336e43";"concept-task";"100";"communication is measured by the contrast of communication in the Early Development Interview (EDI)";"2013-11-29 19:41:28";"";"cnt_5298ed32ea678";"positive";"1"
"ass_5298fa9ad156a";"usr_51bc76ae9636c";"trm_4b75ed06c917d";"T16";"trm_4da8911e715e3";"concept-task";"100";"joint attention is measured by the contrast of percent of time responded to joint attention in the Early Social and Communication Scales";"2013-11-29 20:35:38";"";"cnt_5298fa8955db0";"positive";"1"
"ass_5299119bc7c99";"usr_51bc76ae9636c";"trm_4a3fd79d0a972";"T16";"trm_529911569b592";"concept-task";"100";"motor control is measured by the contrast of mean grip strength in the Halstead-Reitan Battery";"2013-11-29 22:13:47";"";"cnt_52991172871a9";"positive";"1"
"ass_529911ef72f27";"usr_51bc76ae9636c";"trm_4a3fd79d0a972";"T16";"trm_529911569b592";"concept-task";"100";"motor control is measured by the contrast of grooved peg total time in the Halstead-Reitan Battery";"2013-11-29 22:15:11";"";"cnt_529911e50beb7";"positive";"1"
"ass_52991480f3358";"usr_51bc76ae9636c";"trm_5022ef7599294";"T16";"trm_525c4cb94bfff";"concept-task";"100";"anxiety is measured by the contrast of anxiety in the Conners 3rd Edition";"2013-11-29 22:26:08";"";"cnt_5299143fed521";"positive";"1"
"ass_529ce23c05d1c";"usr_51bc76ae9636c";"trm_4b75ed06c917d";"T16";"trm_529ce04b778b6";"concept-task";"100";"joint attention is measured by the contrast of JO joint attention percent correct in the Joint Attention / Social and Nonsocial Orienting Task";"2013-12-02 19:40:44";"";"cnt_529ce116b5cff";"positive";"1"
"ass_529ce29eaf6c5";"usr_51bc76ae9636c";"trm_52090251db8c8";"T16";"trm_529ce04b778b6";"concept-task";"100";"social motivation is measured by the contrast of JO social orient percent correct in the Joint Attention / Social and Nonsocial Orienting Task";"2013-12-02 19:42:22";"";"cnt_529ce0ceec559";"positive";"1"
"ass_529cfdf0d9024";"usr_51bc76ae9636c";"trm_4a3fd79d0a666";"T16";"trm_529ce6ecb35f8";"concept-task";"100";"intelligence is measured by the contrast of IQ in the Kaufman Brief Intelligence Test";"2013-12-02 21:38:56";"";"cnt_529cfc5925318";"positive";"1"
"ass_529cffdabd1c8";"usr_51bc76ae9636c";"trm_4a3fd79d0b1a6";"T16";"trm_529ce6ecb35f8";"concept-task";"100";"spatial ability is measured by the contrast of matrices in the Kaufman Brief Intelligence Test";"2013-12-02 21:47:06";"";"cnt_529cfb9f8cce6";"positive";"1"
"ass_529d4ce01f569";"usr_51bc76ae9636c";"trm_529d0d62290de";"T16";"trm_529d087705bfa";"concept-task";"100";"loneliness is measured by the contrast of total score in the Loneliness Rating Scale";"2013-12-03 03:15:44";"";"cnt_529d0a711d43d";"positive";"1"
"ass_52b49c488f439";"usr_523ef0e181acb";"trm_4a3fd79d0acc1";"T16";"trm_4da87e7282f92";"concept-task";"100";"planning is measured by the contrast of  in the Tower of Hanoi";"2013-12-20 19:36:40";"";"";"positive";"1"
"ass_52b4aa032592d";"usr_523ef0e181acb";"trm_4a3fd79d0acc1";"T16";"trm_4da87e439c411";"concept-task";"100";"planning is measured by the contrast of  in the Tower of London";"2013-12-20 20:35:15";"";"";"positive";"1"
"ass_52b4af5438d44";"usr_523ef0e181acb";"trm_5240fddc2e43e";"T16";"trm_4c89922cb6402";"concept-task";"70";"phonological awareness is measured by the contrast of  in the phonological discrimination";"2013-12-20 20:57:56";"";"";"positive";"1"
"ass_52b4b03e8f569";"usr_523ef0e181acb";"trm_4da6304c9aa23";"T15";"tsk_4a57abb949a4f";"task-task";"100";"attention networks test is descended from Eriksen flanker task";"2013-12-20 21:01:50";"";"";"positive";"1"
"ass_52b4b0717ac0a";"usr_523ef0e181acb";"trm_4da6304c9aa23";"T15";"tsk_4a57abb949d17";"task-task";"100";"attention networks test is descended from Posner cueing task";"2013-12-20 21:02:41";"";"";"positive";"1"
"ass_52b4b4d37879e";"usr_523ef0e181acb";"trm_4a3fd79d0adb7";"T16";"trm_4da87e7282f92";"concept-task";"100";"problem solving is measured by the contrast of  in the Tower of Hanoi";"2013-12-20 21:21:23";"";"";"positive";"1"
"ass_52b4b567650c7";"usr_523ef0e181acb";"trm_4a3fd79d0b5fb";"T16";"trm_4da87e7282f92";"concept-task";"100";"attention shifting is measured by the contrast of  in the Tower of Hanoi";"2013-12-20 21:23:51";"";"";"positive";"1"
"ass_52b4caa594daa";"usr_523ef0e181acb";"trm_50070dce14554";"T16";"trm_4b4a537644d76";"concept-task";"100";"impulsivity is measured by the contrast of  in the continuous performance task";"2013-12-20 22:54:29";"";"";"positive";"1"
"ass_52b4cac628945";"usr_523ef0e181acb";"trm_4a3fd79d0b311";"T16";"trm_4b4a537644d76";"concept-task";"100";"sustained attention is measured by the contrast of  in the continuous performance task";"2013-12-20 22:55:02";"";"";"positive";"1"
"ass_52b5f058e380e";"usr_523ef0e181acb";"trm_4c40d2a93ea15";"T15";"trm_4b4a537644d76";"task-task";"100";"AX-CPT task is descended from continuous performance task";"2013-12-21 19:47:36";"";"";"positive";"1"
"ass_52b5f41139b49";"usr_523ef0e181acb";"trm_5240fddc2e43e";"T16";"trm_4f24135453d65";"concept-task";"100";"phonological awareness is measured by the contrast of  in the spelling task";"2013-12-21 20:03:29";"";"";"positive";"1"
"ass_52dfa1ca2017b";"usr_523ef0e181acb";"trm_4a3fd79d0b5fb";"T16";"trm_4da6304c9aa23";"concept-task";"100";"attention shifting is measured by the contrast of Central cue minus Spatial cue: Orienting / Shifting network efficiency in the attention networks test";"2014-01-22 10:47:38";"";"cnt_52dfa1b677494";"positive";"1"
"ass_52dfa2707f469";"usr_523ef0e181acb";"trm_4a3fd79d09883";"T16";"trm_4da6304c9aa23";"concept-task";"100";"arousal is measured by the contrast of Alerting: no cue minus double cue in the attention networks test";"2014-01-22 10:50:24";"";"cnt_52b4cfac3a8ce";"positive";"1"
"ass_534690b1ce5e5";"usr_49a467bf4e0db";"trm_4a3fd79d0b247";"T16";"trm_534690b0e9dc5";"concept-task";"100";"speech production is measured by the contrast of areas of activation during covert minus areas of activation during overt trials in the Recitation/Repetition (Overt)";"2014-04-10 12:38:09";"NADA";"cnt_4e02654a92111";"positive";"1"
"ass_534690b21047a";"usr_49a467bf4e0db";"trm_4a3fd79d0ba0d";"T16";"trm_534690b0e9dc5";"concept-task";"100";"active maintenance is measured by the contrast of areas of activation during task minus baseline trials in the Recitation/Repetition (Overt)";"2014-04-10 12:38:10";"NADA";"cnt_4e026543eae67";"positive";"1"
"ass_534690b22f60d";"usr_49a467bf4e0db";"trm_4a3fd79d098a6";"T16";"trm_534690b0e9dc5";"concept-task";"100";"articulatory rehearsal is measured by the contrast of areas of activation during task minus baseline trials in the Recitation/Repetition (Overt)";"2014-04-10 12:38:10";"NADA";"cnt_4e026543eae67";"positive";"1"
"ass_534690b23a0a4";"usr_49a467bf4e0db";"trm_534690b0e9dc5";"T15";"trm_4c8a8329cb8ff";"task-task";"100";"Overt word repetition is descended from recitation/repetition (overt)";"2014-04-10 12:38:10";"NADA";"";"positive";"1"
"ass_534692771f3a8";"usr_49a467bf4e0db";"trm_5346927710e88";"T15";"trm_4f24183fe80c6";"task-task";"100";"Covert verb generation task is descended from verb generation task";"2014-04-10 12:45:43";"NADA";"";"positive";"1"
"ass_5358eecc237af";"usr_530dde225d328";"trm_5358ede949107";"T16";"tsk_4a57abb949e27";"concept-task";"100";"conflict adaptation effect is measured by Stroop task";"2014-04-24 11:00:28";"";"cnt_4dfbb1f51259f";"positive";"1"
"ass_5358ef9b86ad7";"usr_530dde225d328";"trm_5358ede949107";"T16";"tsk_4a57abb949e27";"concept-task";"100";"conflict adaptation effect is measured by Stroop task";"2014-04-24 11:03:55";"";"cnt_5358ef9570ace";"positive";"1"
"ass_55132257b99c4";"usr_4e42a3196fbcd";"trm_4a3fd79d0b8e5";"T2";"trm_4a3fd79d0a891";"concept-concept";"100";"encoding is a part of  memory";"2015-03-25 21:02:15";"";"";"positive";"1"
"ass_5519b3d3bbb61";"usr_4e42a3196fbcd";"trm_5519b384d446c";"T2";"trm_4aae62e4ad209";"concept-concept";"100";"representation is a part of  cognitive control";"2015-03-30 20:36:35";"";"";"positive";"1"
"ass_5519b3ec0a11f";"usr_4e42a3196fbcd";"trm_4a3fd79d0ac30";"T1";"trm_4aae62e4ad209";"concept-concept";"100";"performance monitoring is a kind of  cognitive control";"2015-03-30 20:37:00";"";"";"positive";"1"
"ass_5519b61688a14";"usr_4e42a3196fbcd";"trm_5519b5f181edd";"T1";"trm_4aae62e4ad209";"concept-concept";"100";"goal selection is a kind of  cognitive control";"2015-03-30 20:46:14";"";"";"positive";"1"
"ass_5519b6eadf193";"usr_4e42a3196fbcd";"trm_4a3fd79d0abaa";"T2";"trm_4a3fd79d0b4b5";"concept-concept";"100";"perceptual identification is a part of  visual perception";"2015-03-30 20:49:46";"";"";"positive";"1"
"ass_5519b9b8c1960";"usr_4e42a3196fbcd";"trm_5519b92bde7dc";"T2";"trm_4a3fd79d0b4b5";"concept-concept";"100";"visual localization is a part of  visual perception";"2015-03-30 21:01:44";"";"";"positive";"1"
